frame_idx,timestamp_ns,status,n_matched,n_inliers,reproj_rmse_px,step_rot_deg,step_trans_m
409,1520439662502632674,OK,1439,1332,0.6212,2.0557,0.0557
410,1520439662552633674,OK,1415,1343,0.6047,2.4998,0.0553
411,1520439662602635674,OK,1431,1327,0.5619,3.3912,0.0544
412,1520439662652637674,OK,1314,1237,0.5860,4.1785,0.0536
413,1520439662702639674,OK,1299,1205,0.6132,5.0803,0.0564
414,1520439662752640674,OK,1374,1267,0.6178,4.9460,0.0578
415,1520439662802656218,OK,1466,1352,0.6157,3.9773,0.0568
416,1520439662852657218,OK,1442,1329,0.6466,3.7664,0.0550
417,1520439662902659218,OK,1457,1325,0.6834,3.8356,0.0540
418,1520439662952660218,OK,1458,1353,0.6766,3.6951,0.0544
419,1520439663002662218,OK,1468,1365,0.6884,3.8990,0.0537
420,1520439663052663218,OK,1503,1387,0.6393,3.5859,0.0572
421,1520439663102665218,OK,1404,1332,0.6616,3.4028,0.0578
422,1520439663152666218,OK,1304,1198,0.7195,3.8938,0.0601
423,1520439663202878183,OK,1205,1042,0.7191,4.3274,0.0718
424,1520439663252879183,OK,1252,1080,0.7424,4.2055,0.0740
425,1520439663302881183,OK,1146,998,0.7188,4.0422,0.0785
426,1520439663352882183,OK,1145,937,0.7322,4.1195,0.0907
427,1520439663402884183,OK,1019,883,0.7734,4.3876,0.0873
428,1520439663452886183,OK,1079,917,0.7646,4.4478,0.0925
429,1520439663502887183,OK,1154,997,0.6930,4.4535,0.0860
430,1520439663552889183,OK,1146,1027,0.6480,4.1153,0.0866
431,1520439663602615446,OK,1076,951,0.6748,4.0524,0.0808
432,1520439663652617446,OK,1238,1112,0.6142,4.0440,0.0802
433,1520439663702619446,OK,1292,1166,0.6301,3.7643,0.0735
434,1520439663752620446,OK,1344,1220,0.5807,3.3066,0.0733
435,1520439663802622446,OK,1359,1253,0.5350,3.0351,0.0711
436,1520439663852623446,OK,1350,1236,0.5384,2.6983,0.0708
437,1520439663902625446,OK,1344,1191,0.5284,2.9959,0.0763
438,1520439663952626446,OK,1292,1134,0.5645,3.7338,0.0777
439,1520439664002437218,OK,1289,1099,0.5536,3.5470,0.0784
440,1520439664052439218,OK,1268,1069,0.5736,3.0517,0.0737
441,1520439664102440218,OK,1238,1061,0.5779,3.2035,0.0719
442,1520439664152442218,OK,1085,935,0.5592,3.7905,0.0727
443,1520439664202444218,OK,1058,966,0.5835,4.2749,0.0746
444,1520439664252445218,OK,1129,1039,0.6818,4.1326,0.0749
445,1520439664302446218,OK,1234,1107,0.5988,3.6680,0.0741
446,1520439664352448218,OK,1264,1148,0.6355,3.5788,0.0703
447,1520439664402601990,OK,1388,1285,0.6174,3.6659,0.0667
448,1520439664452603990,OK,1423,1349,0.5789,3.2845,0.0630
449,1520439664502605990,OK,1461,1379,0.5782,2.9628,0.0596
450,1520439664552606990,OK,1496,1416,0.5923,2.8608,0.0591
451,1520439664602612990,OK,1378,1313,0.6146,3.1312,0.0586
452,1520439664652609990,OK,1523,1419,0.6241,3.1898,0.0592
453,1520439664702611990,OK,1468,1386,0.6217,3.4188,0.0617
454,1520439664752612990,OK,1422,1331,0.6029,3.5516,0.0648
455,1520439664802614990,OK,1308,1240,0.6698,3.7659,0.0655
456,1520439664852902095,OK,1128,979,0.7022,3.8102,0.0697
457,1520439664902904095,OK,1151,977,0.7177,4.0629,0.0746
458,1520439664952905095,OK,1001,861,0.6457,4.5380,0.0814
459,1520439665002907095,OK,1139,958,0.6651,4.8434,0.0764
460,1520439665052909095,OK,1185,1004,0.5840,4.4789,0.0857
461,1520439665102910095,OK,1118,1002,0.5907,4.1171,0.0802
462,1520439665152912095,OK,1177,1077,0.6226,3.9122,0.0768
463,1520439665202913095,OK,1243,1161,0.6019,3.4537,0.0773
464,1520439665252643657,OK,1226,1116,0.5562,2.9497,0.0663
465,1520439665302644657,OK,1399,1321,0.5457,2.4692,0.0684
466,1520439665352646657,OK,1334,1234,0.5333,2.9870,0.0698
467,1520439665402647657,OK,1301,1215,0.5410,3.4518,0.0658
468,1520439665452649657,OK,1262,1183,0.5361,3.7636,0.0711
469,1520439665502651657,OK,1315,1186,0.5182,3.6106,0.0704
470,1520439665552652657,OK,1363,1217,0.5303,3.5287,0.0697
471,1520439665602654657,OK,1421,1281,0.5095,3.2438,0.0695
472,1520439665652507323,OK,1301,1108,0.4869,3.5296,0.0740
473,1520439665702508323,OK,1299,1111,0.4703,3.9807,0.0729
474,1520439665752510323,OK,1212,1050,0.6098,3.9646,0.0719
475,1520439665802512323,OK,1206,1090,0.5601,3.5696,0.0704
476,1520439665852513323,OK,1169,1063,0.6023,3.5858,0.0694
477,1520439665902514323,OK,1203,1095,0.6369,3.9138,0.0680
478,1520439665952516323,OK,1293,1213,0.6266,3.9968,0.0669
479,1520439666002518323,OK,1283,1227,0.6147,3.7572,0.0640
480,1520439666052688236,OK,1343,1283,0.5478,3.4767,0.0606
481,1520439666102689236,OK,1448,1393,0.5139,3.4306,0.0575
482,1520439666152691236,OK,1458,1403,0.5152,3.0079,0.0535
483,1520439666202693236,OK,1516,1466,0.5177,2.5576,0.0503
484,1520439666252787236,OK,1563,1530,0.5116,2.0980,0.0462
485,1520439666302696236,OK,1509,1453,0.5033,2.0021,0.0426
486,1520439666352697236,OK,1478,1427,0.5119,2.2010,0.0419
487,1520439666402699236,OK,1494,1426,0.4977,2.3826,0.0468
488,1520439666452956446,OK,1464,1394,0.5995,2.6526,0.0521
489,1520439666502958446,OK,1430,1371,0.5528,2.3482,0.0517
490,1520439666552959446,OK,1328,1293,0.5766,1.9825,0.0537
491,1520439666602961446,OK,1262,1187,0.6222,2.3628,0.0576
492,1520439666652963446,OK,1225,1108,0.6104,2.6685,0.0603
493,1520439666702964446,OK,1199,1071,0.5907,2.5727,0.0588
494,1520439666752966446,OK,1143,1046,0.5557,2.2733,0.0609
495,1520439666802967446,OK,1239,1117,0.5522,2.0221,0.0601
496,1520439666852799130,OK,1265,1111,0.5270,1.9860,0.0578
497,1520439666902800130,OK,1376,1214,0.6232,2.5153,0.0550
498,1520439666952802130,OK,1341,1204,0.6077,2.8870,0.0536
499,1520439667002803130,OK,1386,1249,0.6091,2.3229,0.0547
500,1520439667052805130,OK,1344,1201,0.5778,2.5108,0.0532
501,1520439667102807130,OK,1363,1184,0.6298,2.6830,0.0587
502,1520439667152808130,OK,1314,1129,0.6283,2.7425,0.0609
503,1520439667202810130,OK,1319,1140,0.5938,3.0167,0.0646
504,1520439667252812130,OK,1201,1042,0.6325,3.7840,0.0711
505,1520439667302625622,OK,1109,1022,0.6052,4.3008,0.0741
506,1520439667352627622,OK,1128,996,0.6429,4.6879,0.0751
507,1520439667402628622,OK,1230,1090,0.7213,4.8332,0.0780
508,1520439667452630622,OK,1223,1113,0.6325,5.1185,0.0764
509,1520439667502631622,OK,1133,1077,0.6201,4.7884,0.0756
510,1520439667552633622,OK,1190,1114,0.5384,4.5973,0.0766
511,1520439667602634622,OK,1345,1306,0.5628,4.2656,0.0752
512,1520439667652636622,OK,1356,1305,0.5180,3.9205,0.0743
513,1520439667703016429,OK,1510,1469,0.5058,4.4396,0.0751
514,1520439667753018429,OK,1570,1523,0.4283,4.1655,0.0708
515,1520439667803019429,OK,1566,1535,0.4054,3.9502,0.0654
516,1520439667853083429,OK,1668,1639,0.4580,3.9104,0.0610
517,1520439667903023429,OK,1600,1585,0.4170,3.8651,0.0582
518,1520439667953024429,OK,1646,1615,0.4219,3.6343,0.0561
519,1520439668003026429,OK,1625,1606,0.5069,4.1647,0.0579
520,1520439668053027429,OK,1515,1444,0.5280,4.5473,0.0633
521,1520439668103579253,OK,1436,1370,0.6622,4.6761,0.0650
522,1520439668153580253,OK,1338,1236,0.5821,4.2917,0.0695
523,1520439668203582253,OK,1397,1253,0.5891,4.3572,0.0673
524,1520439668253584253,OK,1346,1255,0.5468,4.6166,0.0737
525,1520439668303585253,OK,1330,1240,0.5639,5.1391,0.0748
526,1520439668353587253,OK,1423,1338,0.5634,5.2147,0.0702
527,1520439668403588253,OK,1531,1474,0.5263,4.5761,0.0701
528,1520439668453590253,OK,1588,1515,0.4715,3.9555,0.0707
529,1520439668502948376,OK,1570,1471,0.5494,4.2410,0.0692
530,1520439668552950376,OK,1479,1395,0.5113,4.4542,0.0706
531,1520439668602951376,OK,1585,1496,0.4407,3.6539,0.0710
532,1520439668652953376,OK,1539,1426,0.5068,3.2142,0.0683
533,1520439668702955376,OK,1434,1319,0.6223,3.5323,0.0651
534,1520439668752956376,OK,1261,1190,0.5425,3.9156,0.0745
535,1520439668802958376,OK,1294,1218,0.5822,4.0551,0.0742
536,1520439668852960376,OK,1289,1205,0.5579,3.5260,0.0732
537,1520439668902746850,OK,1264,1182,0.5855,3.3148,0.0686
538,1520439668952748850,OK,1232,1163,0.5784,3.2455,0.0706
539,1520439669002750850,OK,1268,1212,0.6293,3.6378,0.0731
540,1520439669052751850,OK,1351,1314,0.6257,3.9546,0.0750
541,1520439669102752850,OK,1220,1178,0.5420,4.4514,0.0766
542,1520439669152754850,OK,1365,1336,0.5363,4.2921,0.0775
543,1520439669202756850,OK,1402,1360,0.4679,4.2343,0.0775
544,1520439669252757850,OK,1511,1465,0.4328,3.9051,0.0758
545,1520439669303329955,OK,1624,1583,0.4313,3.3921,0.0734
546,1520439669353330955,OK,1684,1650,0.3835,3.0844,0.0701
547,1520439669403332955,OK,1713,1707,0.4044,3.5182,0.0677
548,1520439669453362955,OK,1679,1649,0.4209,3.9961,0.0672
549,1520439669503335955,OK,1450,1422,0.4670,4.7242,0.0684
550,1520439669553336955,OK,1531,1460,0.5576,5.2849,0.0717
551,1520439669603338955,OK,1396,1336,0.6050,5.4193,0.0719
552,1520439669653339955,OK,1336,1212,0.5960,5.4160,0.0735
553,1520439669703341955,OK,1121,1018,0.5969,5.3688,0.0713
554,1520439669753461481,OK,1199,1135,0.5750,5.1251,0.0659
555,1520439669803463481,OK,1254,1161,0.5979,5.0457,0.0655
556,1520439669853465481,OK,1256,1181,0.5532,4.8268,0.0656
557,1520439669903466481,OK,1266,1192,0.5437,4.7457,0.0644
558,1520439669953468481,OK,1276,1216,0.4766,4.4913,0.0627
559,1520439670003469481,OK,1257,1200,0.3908,3.5569,0.0627
560,1520439670053471481,OK,1277,1248,0.4167,3.2016,0.0660
561,1520439670103472481,OK,1193,1169,0.4332,3.2835,0.0713
562,1520439670152925499,OK,1186,1105,0.4327,3.2754,0.0797
563,1520439670202926499,OK,1397,1302,0.5586,3.6240,0.0873
564,1520439670252928499,OK,1252,1112,0.5834,3.5583,0.0929
565,1520439670302930499,OK,1200,1100,0.6074,3.4650,0.0993
566,1520439670352931499,OK,1252,1156,0.6732,3.4781,0.0982
567,1520439670402933499,OK,1182,1065,0.6032,4.1083,0.0985
568,1520439670452934499,OK,1261,1167,0.6825,4.0393,0.0946
569,1520439670502936499,OK,1327,1253,0.6395,3.7609,0.0919
570,1520439670552851481,OK,1415,1303,0.5827,3.7973,0.0908
571,1520439670602853481,OK,1403,1314,0.5907,3.5026,0.0893
572,1520439670652854481,OK,1362,1284,0.6195,3.2739,0.0887
573,1520439670702856481,OK,1276,1181,0.6518,3.7108,0.0881
574,1520439670752857481,OK,1166,1067,0.7319,4.4973,0.0864
575,1520439670802859481,OK,1273,1074,0.7501,4.7903,0.0868
576,1520439670852860481,OK,1397,1261,0.7671,4.2907,0.0835
577,1520439670902862481,OK,1466,1281,0.7374,3.7775,0.0854
578,1520439670953163481,OK,1532,1292,0.7397,3.3891,0.0823
579,1520439671003165481,OK,1511,1262,0.7433,3.1171,0.0801
580,1520439671053166481,OK,1417,1155,0.8269,3.7777,0.0718
581,1520439671103168481,OK,1356,1076,0.8543,4.0344,0.0679
582,1520439671153169481,OK,1381,1060,0.7004,3.6039,0.0663
583,1520439671203171481,OK,1398,1092,0.7655,3.0644,0.0430
584,1520439671253172481,OK,1571,1197,0.7385,1.9118,0.0407
585,1520439671303174481,OK,1592,1263,0.5493,1.5745,0.0398
586,1520439671353137306,OK,1454,1205,0.6643,2.2159,0.0364
587,1520439671403139306,OK,1302,1056,0.5257,2.9652,0.0382
588,1520439671453141306,OK,1114,833,0.6908,3.4796,0.0363
589,1520439671503142306,OK,1055,840,0.6190,3.5671,0.0384
590,1520439671553144306,OK,917,802,0.6540,3.8011,0.0416
591,1520439671603145306,OK,825,739,0.7173,4.1402,0.0503
592,1520439671653147306,OK,975,853,0.6994,4.5082,0.0532
593,1520439671703148306,OK,1093,906,0.7288,4.6480,0.0675
594,1520439671753150306,OK,1082,939,0.6939,4.5850,0.0748
595,1520439671803214815,OK,1048,869,0.7782,4.7812,0.0765
596,1520439671853216815,OK,1036,866,0.7297,4.6025,0.0850
597,1520439671903218815,OK,1085,916,0.7562,4.1065,0.0952
598,1520439671953219815,OK,1080,984,0.7109,3.7298,0.0940
599,1520439672003221815,OK,1169,1044,0.7146,3.6702,0.0968
600,1520439672053223815,OK,1190,1046,0.7189,3.8268,0.1036
601,1520439672103224815,OK,1159,968,0.6533,3.9333,0.1056
602,1520439672153226815,OK,1261,1161,0.6289,4.0597,0.1062
603,1520439672203030622,OK,1257,1160,0.5636,3.9848,0.1053
604,1520439672253032622,OK,1247,1199,0.5920,3.9998,0.0999
605,1520439672303034622,OK,1275,1240,0.5851,4.0779,0.0957
606,1520439672353035622,OK,1171,1110,0.5174,3.7674,0.0923
607,1520439672403037622,OK,1127,1063,0.5554,4.0873,0.0935
608,1520439672453038622,OK,1119,1006,0.5718,4.8926,0.0955
609,1520439672503040622,OK,1143,1057,0.6136,4.8947,0.0967
610,1520439672553041622,OK,1244,1124,0.6786,4.7667,0.0955
611,1520439672603290271,OK,1015,920,0.6810,4.9902,0.0946
612,1520439672653292271,OK,890,780,0.6674,6.1546,0.0979
613,1520439672703294271,OK,747,656,0.6611,6.9727,0.1002
614,1520439672753295271,OK,655,574,0.5903,7.4262,0.0932
615,1520439672803297271,OK,953,676,0.6206,6.2475,0.0778
616,1520439672853298271,OK,1308,1167,0.3886,4.0963,0.0698
617,1520439672903300271,OK,1286,1264,0.3212,2.9141,0.0609
618,1520439672953301271,OK,1097,872,0.2622,3.1065,0.0550
619,1520439673003087551,OK,976,720,0.3668,3.3992,0.0526
620,1520439673053089551,OK,904,754,0.2947,3.4509,0.0511
621,1520439673103090551,OK,894,759,0.4847,3.3461,0.0604
622,1520439673153092551,OK,955,917,0.4522,3.8961,0.0539
623,1520439673203093551,OK,1095,1067,0.5092,4.6205,0.0599
624,1520439673253095551,OK,1143,1098,0.5175,5.2016,0.0672
625,1520439673303096551,OK,1233,1145,0.6031,5.7686,0.0781
626,1520439673353098551,OK,1126,1003,0.5841,6.3164,0.0632
627,1520439673403125587,OK,1102,994,0.5641,6.2197,0.0858
628,1520439673453127587,OK,1057,934,0.5706,6.0097,0.0830
629,1520439673503129587,OK,1189,1086,0.6689,5.8045,0.0806
630,1520439673553130587,OK,1235,1174,0.6805,5.3780,0.0821
631,1520439673603132587,OK,1069,1003,0.6672,5.6089,0.0854
632,1520439673653134587,OK,1297,1202,0.6496,5.5787,0.0765
633,1520439673703135587,OK,1349,1278,0.5818,5.1308,0.0719
634,1520439673753137587,OK,1364,1290,0.5739,4.7742,0.0671
635,1520439673803146464,OK,1341,1283,0.6022,4.2935,0.0647
636,1520439673853147464,OK,1416,1358,0.6089,3.8042,0.0634
637,1520439673903149464,OK,1433,1368,0.5831,3.5224,0.0611
638,1520439673953150464,OK,1459,1401,0.5531,3.3252,0.0608
639,1520439674003154464,OK,1547,1472,0.6122,3.1632,0.0604
640,1520439674053153464,OK,1458,1382,0.6347,3.1392,0.0601
641,1520439674103154464,OK,1483,1369,0.6667,3.3141,0.0648
642,1520439674153156464,OK,1543,1421,0.6350,3.7853,0.0680
643,1520439674203157464,OK,1428,1281,0.7012,4.2317,0.0691
644,1520439674253443183,OK,1424,1265,0.7258,4.0381,0.0686
645,1520439674303521183,OK,1447,1292,0.7126,3.2088,0.0623
646,1520439674353446183,OK,1397,1247,0.5681,2.3419,0.0641
647,1520439674403448183,OK,1398,1286,0.5885,2.4842,0.0615
648,1520439674453449183,OK,1373,1287,0.7072,3.2671,0.0634
649,1520439674503451183,OK,1254,1157,0.6623,3.8449,0.0647
650,1520439674553452183,OK,1192,1055,0.6580,3.8573,0.0674
651,1520439674603454183,OK,1202,1086,0.6873,3.9913,0.0681
652,1520439674653264113,OK,1097,988,0.6195,3.8036,0.0765
653,1520439674703265113,OK,1176,1034,0.6580,3.4948,0.0863
654,1520439674753267113,OK,1162,1057,0.6674,3.2613,0.0926
655,1520439674803268113,OK,1158,1039,0.6255,3.0497,0.1014
656,1520439674853270113,OK,1065,924,0.6368,3.2255,0.1089
657,1520439674903271113,OK,1090,965,0.6747,3.9284,0.1117
658,1520439674953273113,OK,1131,1023,0.7312,4.5648,0.1155
659,1520439675003274113,OK,1148,996,0.7151,5.4048,0.1167
660,1520439675053094429,OK,1178,1048,0.6793,5.6335,0.1119
661,1520439675103096429,OK,918,855,0.5475,5.4119,0.1012
662,1520439675153097429,OK,1196,1110,0.5699,4.9634,0.0920
663,1520439675203099429,OK,1321,1273,0.5738,4.7353,0.0818
664,1520439675253101429,OK,1448,1365,0.5131,4.1382,0.0731
665,1520439675303102429,OK,1367,1301,0.5089,3.3494,0.0639
666,1520439675353103429,OK,1475,1425,0.5050,2.9637,0.0583
667,1520439675403105429,OK,1352,1253,0.5100,2.9759,0.0575
668,1520439675453274095,OK,1227,1153,0.6265,3.5565,0.0609
669,1520439675503276095,OK,1048,947,0.6230,3.9568,0.0647
670,1520439675553278095,OK,1133,1012,0.6342,4.1846,0.0693
671,1520439675603279095,OK,1023,911,0.5848,4.1673,0.0818
672,1520439675653280095,OK,982,920,0.4916,4.5478,0.0785
673,1520439675703281095,OK,963,909,0.4752,4.5614,0.0816
674,1520439675753283095,OK,976,931,0.4439,4.1231,0.0803
675,1520439675803285095,OK,1013,979,0.4694,3.4713,0.0779
676,1520439675853241043,OK,1150,1085,0.5153,2.7072,0.0742
677,1520439675903279043,OK,1147,1066,0.4595,2.2788,0.0689
678,1520439675953244043,OK,1166,1052,0.4576,2.0821,0.0673
679,1520439676003246043,OK,1282,1168,0.5331,2.3870,0.0666
680,1520439676053247043,OK,1423,1337,0.4523,2.5805,0.0688
681,1520439676103249043,OK,1337,1269,0.4636,3.4785,0.0703
682,1520439676153250043,OK,1418,1382,0.5464,3.9929,0.0772
683,1520439676203252043,OK,1378,1315,0.5420,4.5193,0.0812
684,1520439676253028639,OK,1319,1243,0.5738,4.9724,0.0802
685,1520439676303029639,OK,1226,1145,0.5497,4.9622,0.0812
686,1520439676353031639,OK,1421,1304,0.5386,4.6508,0.0907
687,1520439676403032639,OK,1294,1120,0.6448,4.9660,0.0926
688,1520439676453034639,OK,1153,1043,0.6541,4.9983,0.0948
689,1520439676503035639,OK,1214,1108,0.6692,4.7838,0.0920
690,1520439676553037639,OK,1231,1111,0.6281,4.4304,0.0913
691,1520439676603038639,OK,1343,1280,0.6962,4.4814,0.0888
692,1520439676653040639,OK,1450,1379,0.6237,4.5190,0.0846
693,1520439676703011551,OK,1536,1452,0.5732,4.2681,0.0817
694,1520439676753012551,OK,1462,1390,0.5995,3.9846,0.0807
695,1520439676803014551,OK,1494,1402,0.5805,3.4231,0.0784
696,1520439676853016551,OK,1354,1281,0.6327,3.2335,0.0767
697,1520439676903017551,OK,1280,1186,0.6555,3.2369,0.0776
698,1520439676953019551,OK,1360,1239,0.7034,3.1730,0.0786
699,1520439677003021551,OK,1383,1208,0.7758,3.5897,0.0758
700,1520439677053022551,OK,1355,1236,0.8231,3.8799,0.0748
701,1520439677103258306,OK,1267,1112,0.7558,3.7194,0.0749
702,1520439677153259306,OK,1322,1122,0.7344,3.9770,0.0688
703,1520439677203260306,OK,1258,1117,0.8029,4.6493,0.0629
704,1520439677253262306,OK,1172,1044,0.7586,4.3575,0.0570
705,1520439677303263306,OK,1202,995,0.6735,3.7093,0.0535
706,1520439677353266306,OK,1037,895,0.6785,3.6278,0.0477
707,1520439677403267306,OK,1017,907,0.6514,3.9627,0.0456
708,1520439677453268306,OK,1030,944,0.5724,4.0651,0.0435
709,1520439677502998657,OK,1134,1052,0.6081,3.5602,0.0530
710,1520439677552999657,OK,1172,1071,0.5812,4.0709,0.0656
711,1520439677603001657,OK,1163,1017,0.6433,4.8637,0.0752
712,1520439677653002657,OK,1098,885,0.7023,5.6746,0.0795
713,1520439677703004657,OK,1138,942,0.6470,5.1330,0.0962
714,1520439677753005657,OK,1210,1053,0.6026,4.5117,0.0967
715,1520439677803007657,OK,1126,1008,0.5632,4.4136,0.0948
716,1520439677853009657,OK,1012,913,0.6065,4.7291,0.0994
717,1520439677902889323,OK,848,763,0.6110,5.2007,0.0919
718,1520439677952891323,OK,1024,935,0.6991,5.1859,0.0809
719,1520439678002892323,OK,1128,1094,0.5335,4.5023,0.0614
720,1520439678052894323,OK,1349,1304,0.4843,3.8957,0.0522
721,1520439678102895323,OK,1341,1323,0.4345,3.4804,0.0531
722,1520439678152897323,OK,1414,1381,0.4183,4.1401,0.0585
723,1520439678202899323,OK,1364,1305,0.5179,5.1570,0.0693
724,1520439678252900323,OK,1354,1282,0.5513,5.8187,0.0764
725,1520439678303372358,OK,1033,917,0.5375,5.4992,0.0801
726,1520439678353373358,OK,1267,1217,0.5560,4.7548,0.0766
727,1520439678403375358,OK,1325,1285,0.5064,4.1701,0.0765
728,1520439678453377358,OK,1466,1416,0.5262,4.0510,0.0762
729,1520439678503378358,OK,1544,1491,0.5610,4.1177,0.0748
730,1520439678553380358,OK,1463,1426,0.5235,3.6814,0.0797
731,1520439678603381358,OK,1399,1347,0.5245,3.6896,0.0742
732,1520439678653383358,OK,1263,1198,0.5059,3.5578,0.0711
733,1520439678702959025,OK,1327,1156,0.5513,3.1552,0.0695
734,1520439678752961025,OK,1461,1305,0.5998,2.5256,0.0630
735,1520439678802962025,OK,1575,1530,0.4769,2.3697,0.0634
736,1520439678852964025,OK,1608,1539,0.5429,3.1067,0.0653
737,1520439678902966025,OK,1542,1448,0.5545,3.9190,0.0676
738,1520439678952968025,OK,1514,1467,0.5546,4.1555,0.0739
739,1520439679002969025,OK,1440,1388,0.5818,4.3859,0.0815
740,1520439679052970025,OK,1384,1294,0.5804,4.6586,0.0907
741,1520439679102972025,OK,1102,991,0.6082,5.1808,0.0943
742,1520439679152796674,OK,1127,1016,0.5473,4.8290,0.0987
743,1520439679202798674,OK,1237,1058,0.5961,4.3853,0.0966
744,1520439679252799674,OK,1208,1041,0.5824,4.4734,0.1007
745,1520439679302801674,OK,1176,970,0.6643,4.9404,0.1023
746,1520439679352802674,OK,1133,924,0.7051,5.2028,0.1054
747,1520439679402804674,OK,1026,880,0.7256,4.8768,0.1031
748,1520439679452806674,OK,1038,862,0.7627,4.7429,0.0994
749,1520439679502807674,OK,981,863,0.7536,4.4922,0.0955
750,1520439679553117253,OK,1080,955,0.7737,4.1684,0.0918
751,1520439679603118253,OK,1286,1175,0.6679,4.1165,0.0869
752,1520439679653120253,OK,1309,1194,0.7295,4.0185,0.0817
753,1520439679703121253,OK,1366,1254,0.7459,4.1051,0.0789
754,1520439679753123253,OK,1471,1284,0.7364,3.8771,0.0748
755,1520439679803124253,OK,1496,1349,0.7475,3.6845,0.0731
756,1520439679853126253,OK,1328,1181,0.7653,3.6438,0.0673
757,1520439679903128253,OK,1343,1130,0.7246,3.3718,0.0684
758,1520439679953688271,OK,1256,1006,0.7421,3.2796,0.0657
759,1520439680003690271,OK,1376,1187,0.6833,2.9999,0.0567
760,1520439680053692271,OK,1494,1298,0.6755,2.6722,0.0543
761,1520439680103694271,OK,1440,1291,0.7094,2.8400,0.0458
762,1520439680153695271,OK,1530,1347,0.6396,2.6486,0.0473
763,1520439680203696271,OK,1470,1318,0.6687,2.7980,0.0428
764,1520439680253698271,OK,1472,1352,0.6966,3.2605,0.0411
765,1520439680303700271,OK,1375,1269,0.7140,4.2404,0.0462
766,1520439680353304499,OK,1160,1015,0.7359,4.5617,0.0508
767,1520439680403305499,OK,992,821,0.7687,4.8413,0.0599
768,1520439680453308499,OK,894,740,0.8063,4.8639,0.0675
769,1520439680503309499,OK,1001,808,0.8697,5.2014,0.0773
770,1520439680553312499,OK,920,697,0.7548,5.6916,0.0849
771,1520439680603312499,OK,1029,820,0.7686,5.4397,0.0945
772,1520439680653313499,OK,993,838,0.7411,4.9744,0.1010
773,1520439680703315499,OK,1106,960,0.7019,4.5589,0.1026
774,1520439680753291008,OK,1198,1109,0.6308,4.1575,0.1043
775,1520439680803222008,OK,1271,1131,0.6067,3.6517,0.1023
776,1520439680853223008,OK,1308,1250,0.5366,3.5576,0.1027
777,1520439680903225008,OK,1348,1296,0.5312,4.0542,0.1007
778,1520439680953226008,OK,1259,1236,0.4973,4.2542,0.0966
